CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-01 00:00,m^3/s,1077.4025,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-02 00:00,m^3/s,1121.2945,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-03 00:00,m^3/s,1796.162,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-04 00:00,m^3/s,1194.161,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-05 00:00,m^3/s,1234.3655,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-06 00:00,m^3/s,945.39,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-07 00:00,m^3/s,935.447,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-08 00:00,m^3/s,812.976,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-09 00:00,m^3/s,779.992,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-10 00:00,m^3/s,812.976,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-11 00:00,m^3/s,808.264,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-12 00:00,m^3/s,775.28,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-13 00:00,m^3/s,705.718,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-14 00:00,m^3/s,697.354,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-15 00:00,m^3/s,761.144,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-16 00:00,m^3/s,747.538,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-17 00:00,m^3/s,705.718,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-18 00:00,m^3/s,697.354,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-19 00:00,m^3/s,794.128,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-20 00:00,m^3/s,684.808,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-21 00:00,m^3/s,664.3285,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-22 00:00,m^3/s,1171.187,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-23 00:00,m^3/s,1137.754,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-24 00:00,m^3/s,812.976,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-25 00:00,m^3/s,803.552,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-26 00:00,m^3/s,822.4,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-27 00:00,m^3/s,841.248,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-28 00:00,m^3/s,641.8195,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-29 00:00,m^3/s,589.5205,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-06-30 00:00,m^3/s,653.074,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-01 00:00,m^3/s,895.675,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-02 00:00,m^3/s,895.675,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-03 00:00,m^3/s,619.3105,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-04 00:00,m^3/s,751.72,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-05 00:00,m^3/s,925.504,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-06 00:00,m^3/s,875.789,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-07 00:00,m^3/s,875.789,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-08 00:00,m^3/s,726.628,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-09 00:00,m^3/s,656.8255,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-10 00:00,m^3/s,668.08,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-11 00:00,m^3/s,705.718,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-12 00:00,m^3/s,593.05,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-13 00:00,m^3/s,623.062,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-14 00:00,m^3/s,718.264,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-15 00:00,m^3/s,718.264,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-16 00:00,m^3/s,718.264,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-17 00:00,m^3/s,900.6465,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-18 00:00,m^3/s,770.568,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-19 00:00,m^3/s,623.062,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-20 00:00,m^3/s,608.056,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-21 00:00,m^3/s,693.172,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-22 00:00,m^3/s,784.704,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-23 00:00,m^3/s,611.8075,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-24 00:00,m^3/s,841.248,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-25 00:00,m^3/s,812.976,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-26 00:00,m^3/s,775.28,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-27 00:00,m^3/s,756.432,Preliminar
26247030,APAVI [26247030],CAUDAL,Caudal máximo diario,2016-07-28 00:00,m^3/s,971.535,Preliminar
