,Codigo,Nombre,Departamento,Municipio
6515,26100170,NORMANDIA  [26100170],Valle del Cauca,Bugalagrande
6516,26100190,VENECIA  [26100190],Valle del Cauca,Zarzal
6517,26101010,VALPARAISO  [26101010],Valle del Cauca,Bugalagrande
6518,26125190,MARAVILLAS LAS  [26125190],Quindío,Pijao
6519,21195040,TOLEMAIDA  [21195040],Cundinamarca,Nilo
6520,21195050,ALEMANA LA  [21195050],Cundinamarca,Nilo
6521,21197130,CAJON EL  [21197130],Cundinamarca,Pasca
6522,21205150,CUCHARO EL  [21205150],Cundinamarca,Girardot
6523,21220020,OCUSCA  [21220020],Tolima,Coello
6524,54030170,MORABITO  [54030170],Valle del Cauca,Bolivar
6525,26100130,MORILLO  [26100130],Valle del Cauca,Zarzal
6526,24015508,HACIENDA LA MESA  ,Cundinamarca,Pasca
6527,21197701,PUENTE ROJO  ,Cundinamarca,Fusagasuga
6528,21197270,PTE ARBELAEZ  [21197270],Cundinamarca,Arbelaez
6529,21197360,SAN JUAN XXIII  [21197360],Cundinamarca,Pasca
6530,24010290,SUTAMARCHAN  [24010290],Boyacá,Sutamarchan
6531,24015180,ESCLUSA TOLON  [24015180],Boyacá,Chiquinquira
6532,24017920,FLORIDA LA  [24017920],Boyacá,Sutamarchan
6533,26160130,STA HELENA  [26160130],Caldas,Aguadas
6534,21217030,GARRUCHA  [21217030],Tolima,Espinal
6535,24017280,AGUA BLANCA  [24017280],Boyacá,Chiquinquira
6536,24017410,PTE CENTENARIO  [24017410],Boyacá,Chiquinquira
6537,26170100,CACIQUE EL  [26170100],Antioquia,Tamesis
6538,35095080,VILLITAS LAS  [35095080],Boyacá,Aquitania
6539,35095090,CINTAS LAS  [35095090],Boyacá,Aquitania
6540,35097250,CINTAS LAS  [35097250],Boyacá,Aquitania
6541,23057180,TENDIDOS 4,Caldas,Samana
6542,24017040,BALSA LA  [24017040],Boyacá,Chiquinquira
6543,26180050,GUAIMARAL  [26180050],Caldas,Aguadas
6544,26190110,FARALLONES  [26190110],Antioquia,Andes
6545,26170230,CIA NAL CHOCOLATES  [26170230],Antioquia,Tamesis
6546,24010620,LEIVA  [24010620],Boyacá,Villa De Leiva
6547,24015080,CAMP LA BALSA  [24015080],Boyacá,Chiquinquira
6548,24015140,BALSA LA  [24015140],Boyacá,Chiquinquira
6549,24017050,ESCLUSA TOLON  [24017050],Boyacá,Chiquinquira
6550,26170140,PALERMO  [26170140],Antioquia,Tamesis
6551,23120170,PAUNA  [23120170],Boyacá,Pauna
6552,26170380,SANTA TERESA  [26170380],Antioquia,Tamesis
6553,23050190,NARIÑO  [23050190],Antioquia,Narino
6554,23055090,PTE LINDA  [23055090],Caldas,Samana
6555,23057190,TENDIDOS 4,Caldas,Samana
6556,21209880,ZONA FRANCA  [21209880],Bogotá,"Bogota, D.C"
6557,21235020,PLACER EL  [21235020],Cundinamarca,Puli
6558,21240060,TOTARITO  [21240060],Tolima,Alvarado
6559,26100290,CRUCES  [26100290],Valle del Cauca,Obando
6560,26120100,BREMEN  [26120100],Quindío,Circasia
6561,26125270,BREMEN  [26125270],Quindío,Filandia
6562,54030100,BALSAL EL  [54030100],Valle del Cauca,Versalles
6563,23050010,NARIÑO  [23050010],Antioquia,Narino
6564,23050180,PTE LINDA  [23050180],Caldas,Samana
6565,23120020,BORBUR  [23120020],Boyacá,San Pablo De Borbur
6566,26105210,CARTAGO  ,Valle del Cauca,Cartago
6567,21201110,USAQUEN  [21201110],Bogotá,"Bogota, D.C"
6568,21201780,PEDRO PALO  [21201780],Cundinamarca,Tena
6569,21201800,SAN GREGORIO  [21201800],Cundinamarca,Cachipay
6570,21206420,PLANTA WIESNER  [21206420],Cundinamarca,La Calera
6571,21207140,PTE CUNDINAMARC  [21207140],Bogotá,"Bogota, D.C"
6572,21208090,VERTEDERO  [21208090],Cundinamarca,Mosquera
6573,21208610,HERRERA LA  [21208610],Cundinamarca,Madrid
6574,21208730,PARQUE LA CALERA  [21208730],Cundinamarca,La Calera
6575,21208920,MANZANARES  [21208920],Cundinamarca,Quipile
6576,21208980,PEDRO PALO  [21208980],Cundinamarca,Tena
6577,21209160,ESPERANZA LA  [21209160],Cundinamarca,La Mesa
6578,21209310,PTE PEATONAL  [21209310],Cundinamarca,Cachipay
6579,21209710,HERRERA LA NO. 2  [21209710],Cundinamarca,Mosquera
6580,35070420,VIVERO  [35070420],Boyacá,Sutatenza
6581,26145100,VITERBO  ,Caldas,Viterbo
6582,21201410,ACANDY  [21201410],Cundinamarca,Nemocon
6583,21201870,BOMBAS SESQUILE  [21201870],Cundinamarca,Sesquile
6584,21206580,COGUA  [21206580],Cundinamarca,Cogua
6585,21207850,MOLINO EL  [21207850],Cundinamarca,Nemocon
6586,21208630,PTE SESQUILE  [21208630],Cundinamarca,Sesquile
6587,21208680,STA MARTA  [21208680],Cundinamarca,Choconta
6588,21209350,MANZANO EL  [21209350],Cundinamarca,Cogua
6589,23060340,SAN ISIDRO  [23060340],Cundinamarca,Villeta
6590,23067140,SAN ISIDRO  [23067140],Cundinamarca,Villeta
6591,26130490,PROVIDENCIA  [26130490],Caldas,Palestina
6592,26137130,INFIERNO  [26137130],Caldas,Belalcazar
6593,26140130,SUB VITERBO  [26140130],Caldas,Viterbo
6594,26140430,NARANJOS LOS  [26140430],RIsaralda,Santuario
6595,26120210,ILUSION LA  [26120210],Quindío,Circasia
6596,23025502,ALMACAFE LETRAS  ,Caldas,Manizales
6597,26150070,SUB LA URIBE  [26150070],Caldas,Manizales
6598,26150250,SAN CANCIO PLANTA  [26150250],Caldas,Manizales
6599,26150300,ARENILLO EL  [26150300],Caldas,Manizales
6600,26150330,PLTA INSULA  [26150330],Caldas,Palestina
6601,26150430,PROVIDENCIA  [26150430],Caldas,Palestina
6602,26155050,AGRONOMIA  [26155050],Caldas,Manizales
6603,26157130,BOCATOMA SN CANCIO  [26157130],Caldas,Manizales
6604,21200260,VENTALARGA  [21200260],Cundinamarca,Zipaquira
6605,21202130,CEDRAL EL  [21202130],Cundinamarca,Cogua
6606,26087180,SALONICA  [26087180],Valle del Cauca,Riofrio
6607,26101090,ROMERAL 2  [26101090],Valle del Cauca,Andalucia
6608,35020160,ALTO CAICEDO  [35020160],Bogotá,"Bogota, D.C"
6609,21180010,VIVERO  [21180010],Tolima,Espinal
6610,21180050,HUCITA GJA  [21180050],Tolima,Espinal
6611,21180100,VILLA HERMOSA HDA  [21180100],Tolima,Espinal
6612,21180110,RANCHO LARGO HDA  [21180110],Tolima,Espinal
6613,21190490,GRANJA LA  [21190490],Tolima,Melgar
6614,21195150,DORADO EL  [21195150],Cundinamarca,San Bernardo
6615,21199710,BOCATOMA PIRINEOS  [21199710],Cundinamarca,San Bernardo
6616,26080260,RIOFRIO  [26080260],Valle del Cauca,Riofrio
6617,26100980,ROMERAL 1  [26100980],Valle del Cauca,Andalucia
6618,21180130,ORISOL  [21180130],Tolima,Valle De San Juan
6619,21190230,ARABIA  [21190230],Cundinamarca,San Bernardo
6620,54010060,PTO DE ORO  [54010060],RIsaralda,Mistrato
6621,23050170,PALMA LA  [23050170],Caldas,Samana
6622,23050310,LIBANO  [23050310],Caldas,Pensilvania
6623,35020110,DISTRITO MOP  [35020110],Meta,Villavicencio
6624,21190070,ESCOCIA BALSOR HDA  [21190070],Tolima,Icononzo
6625,21190150,ESCOCIA  [21190150],Tolima,Icononzo
6626,26080060,RIOFRIO  [26080060],Valle del Cauca,Riofrio
6627,26085060,PORVENIR EL HDA  [26085060],Valle del Cauca,Riofrio
6628,24017170,ISLA DEL SANTUARIO  [24017170],Cundinamarca,Fuquene
6629,24017810,CHINZAQUE  [24017810],Cundinamarca,Fuquene
6630,26060370,PORVENIR EL  [26060370],Cundinamarca,Yacopi
6631,35090100,ALISAL EL  [35090100],Boyacá,Aquitania
6632,35197150,CANDELAS  [35197150],Boyacá,Pajarito
6633,23040100,SUB DORADA  [23040100],Caldas,La Dorada
6634,23047010,DORADA LA  [23047010],Caldas,La Dorada
6635,23050120,ESPAÑOLA  [23050120],Antioquia,Narino
6636,23050210,ARBOLEDA  [23050210],Caldas,Pensilvania
6637,23057150,TEBAIDA  [23057150],Caldas,Pensilvania
6638,24017220,SAN AGUSTIN  [24017220],Cundinamarca,Lenguazaque
6639,24017380,PTE PERALONSO  [24017380],Cundinamarca,Susa
6640,21200720,PALMA LA HDA  [21200720],Cundinamarca,La Mesa
6641,23040020,AEROPUERTO HDA  [23040020],Caldas,La Dorada
6642,24017880,CHALET SUR  [24017880],Cundinamarca,Fuquene
6643,26177040,PTE CARRETER 6,Caldas,Supia
6644,23067702,PASO DEL REJO  ,Cundinamarca,Nimaima
6645,23050200,GUACAS  [23050200],Caldas,Pensilvania
6646,23057160,MARQUETALIA 4,Caldas,Pensilvania
6647,23065130,MONTELIBANO  [23065130],Cundinamarca,Yacopi
6648,24010510,ZARZAL EL  [24010510],Boyacá,Raquira
6649,24035190,SAN JOSE  [24035190],Boyacá,Siachoque
6650,26160310,CASCADA LA  [26160310],Caldas,Pacora
6651,24010950,FABRICAS LAS  [24010950],Boyacá,Samaca
6652,24011000,GACHANECA  [24011000],Boyacá,Samaca
6653,24015060,FABRICA TEXTIL  [24015060],Boyacá,Samaca
6654,24017560,GACHANECA REPRESA  [24017560],Boyacá,Samaca
6655,21200630,SAN LUIS  [21200630],Bogotá,"Bogota, D.C"
6656,21200870,CAMARA DE VALVULAS  [21200870],Cundinamarca,El Colegio
6657,21200900,ROSITA LA  [21200900],Cundinamarca,El Colegio
6658,21200910,CASA DE MAQUINAS  [21200910],Cundinamarca,El Colegio
6659,21201010,PORTAL TUNEL FARAS  [21201010],Cundinamarca,El Colegio
6660,21201660,FUTE  [21201660],Cundinamarca,Soacha
6661,21201770,ANCLAJE 14  [21201770],Bogotá,"Bogota, D.C"
6662,21201830,DARIO VALENCIA  [21201830],Cundinamarca,El Colegio
6663,21206800,MAKRO  [21206800],Bogotá,"Bogota, D.C"
6664,21207010,PTE BOSA  [21207010],Bogotá,"Bogota, D.C"
6665,26125250,MARACAY  [26125250],Quindío,Quimbaya
6666,54030150,PTO NUEVO  [54030150],Valle del Cauca,Versalles
6667,21209750,CARRERA 86  [21209750],Bogotá,"Bogota, D.C"
6668,21200390,BELLO HORIZONTE  [21200390],Cundinamarca,Tena
6669,21205510,FUTE  [21205510],Cundinamarca,Soacha
6670,26120140,MARACAY  [26120140],Quindío,Quimbaya
6671,21201150,EDIFICIO M MEJIA  [21201150],Bogotá,"Bogota, D.C"
6672,21202220,PARAISO  ,Bogotá,"Bogota, D.C"
6673,21208800,SAN JAVIER  [21208800],Cundinamarca,La Mesa
6674,21209270,DELTA 2  [21209270],Cundinamarca,Facatativa
6675,21209720,PTE BRASILIA  [21209720],Cundinamarca,Facatativa
6676,26130210,CAMBULOS LOS  [26130210],RIsaralda,Pereira
6677,21207420,LA  [21207420],Cundinamarca,Chia
6678,21200710,MARGARITAS LAS  [21200710],Cundinamarca,Subachoque
6679,21255100,RECREO EL  [21255100],Tolima,Lerida
6680,26117130,CATARINA LA  [26117130],Valle del Cauca,Ansermanuevo
6681,26130090,PALACIO MPAL PEREI  [26130090],RIsaralda,Pereira
6682,26130100,BANANERA LA  [26130100],RIsaralda,Pereira
6683,26135020,COL LA SALLE  [26135020],RIsaralda,Pereira
6684,26137160,VEGAS LAS  [26137160],Valle del Cauca,Cartago
6685,21200070,CHIA  [21200070],Cundinamarca,Chia
6686,26090530,DILUVIO EL  [26090530],Valle del Cauca,Buga
6687,26090790,ACDTO BUGA  [26090790],Valle del Cauca,Buga
6688,26097130,CAÑO CARLINA  [26097130],Valle del Cauca,Buga
6689,54070080,TESALIA LA  [54070080],Valle del Cauca,Calima
6690,54075090,TESALIA LA  [54075090],Valle del Cauca,Calima
6691,54077080,QUIRAMA  [54077080],Valle del Cauca,Calima
6692,54077190,TUNEL DE FUGA  [54077190],Valle del Cauca,Calima
6693,26087140,MEDIACANOA  [26087140],Valle del Cauca,Buga
6694,21201480,SUBA ALCANTARILLA  [21201480],Bogotá,"Bogota, D.C"
6695,21205640,ALBANIA  [21205640],Cundinamarca,Sopo
6696,54070010,CALIMA MADRONAL  [54070010],Valle del Cauca,Buenaventura
6697,54070020,BUENAVISTA  [54070020],Valle del Cauca,Buenaventura
6698,54070140,CAMPOALEGRE  [54070140],Valle del Cauca,Calima
6699,54077020,PLATANILLO  [54077020],Valle del Cauca,Calima
6700,21160150,ANDALUCIA,Tolima,Cunday
6701,26085070,BOSQUE YOTOCO  [26085070],Valle del Cauca,Yotoco
6702,54075030,PALERMO  [54075030],Valle del Cauca,Calima
6703,54075050,CALIMA PALERMO  [54075050],Valle del Cauca,Buenaventura
6704,54075080,CAMPOALEGRE  [54075080],Valle del Cauca,Calima
6705,22060130,MESETA LA  [22060130],Tolima,San Antonio
6706,26090480,PRIMAVERA LA  [26090480],Valle del Cauca,Buga
6707,26090580,DOSQUEBRADAS  [26090580],Valle del Cauca,Buga
6708,26090010,FERROCARRIL  [26090010],Valle del Cauca,Buga
6709,26095050,EST DE ALGODON  [26095050],Valle del Cauca,Buga
6710,32060080,DANTAS LAS  [32060080],Meta,Castilla La Nueva
6711,54077070,PITAL  [54077070],Valle del Cauca,Calima
6712,22050020,MINAS BAURA  [22050020],Tolima,Purificacion
6713,22055010,BAURA  [22055010],Tolima,Purificacion
6714,22060020,ORTEGA  [22060020],Tolima,Ortega
6715,26090020,COL ACADEMICO  [26090020],Valle del Cauca,Buga
6716,26160110,SUB ARANZAZU  [26160110],Caldas,Aranzazu
6717,54017070,ITAURI  [54017070],RIsaralda,Pueblo Rico
6718,54017100,ANTON  [54017100],Chocó,Tado
6719,24017701,EL PINO,Cundinamarca,Ubate
6720,21201890,ALISO EL  [21201890],Cundinamarca,Carmen De Carupa
6721,21206320,FORTUNA LA  [21206320],Cundinamarca,Villapinzon
6722,23065150,STA ROSITA  [23065150],Cundinamarca,El Penon
6723,24010350,HATO EL  [24010350],Cundinamarca,Carmen De Carupa
6724,24010520,HATO 1 EL  [24010520],Cundinamarca,Carmen De Carupa
6725,24015340,HATO EL  [24015340],Cundinamarca,Carmen De Carupa
6726,26097010,BOCATOMA ACUEDUCTO  [26097010],Valle del Cauca,Buga
6727,35080090,ZETAQUIRA  [35080090],Boyacá,Zetaquira
6728,54017010,MUNGUIDO  [54017010],Chocó,Istmina
6729,21200860,FORTUNA LA  [21200860],Cundinamarca,Villapinzon
6730,23020140,ALTO DE LA VIRGEN  [23020140],Caldas,Marulanda
6731,54017110,BOQUERON  [54017110],RIsaralda,Pueblo Rico
6732,24011160,CAMPAMENTO UBATE ,Cundinamarca,Ubate
6733,23025030,STA HELENA  [23025030],Caldas,Marquetalia
6734,23027070,PTE CARRETERA  [23027070],Caldas,Victoria
6735,23050330,SUB MARQUETALIA  [23050330],Caldas,Marquetalia
6736,24010280,TAPIAS  [24010280],Cundinamarca,Lenguazaque
6737,24015330,GUACHETA  [24015330],Cundinamarca,Guacheta
6738,24015350,TAPIAS  [24015350],Cundinamarca,Lenguazaque
6739,24017100,CORRALEJAS  [24017100],Cundinamarca,Carmen De Carupa
6740,24017140,TAPIAS  [24017140],Cundinamarca,Lenguazaque
6741,26140240,ESPIGA LA  [26140240],RIsaralda,Mistrato
6742,26160020,VILLA ROSITA  [26160020],Caldas,Aranzazu
6743,26160210,ARANZAZU  [26160210],Caldas,Aranzazu
6744,23020040,JAPON EL HDA  [23020040],Caldas,La Dorada
6745,21160090,DARIEN EL  [21160090],Tolima,Villarrica
6746,22050010,SALDANA  [22050010],Tolima,Saldana
6747,26140340,BUENOS AIRES  [26140340],RIsaralda,Mistrato
6748,54010040,UNION LA  [54010040],RIsaralda,Pueblo Rico
6749,54010070,PARAISO  [54010070],RIsaralda,Guatica
6750,54030140,MARIA LA  [54030140],Valle del Cauca,El Dovio
6751,54017060,VACORI  [54017060],RIsaralda,Pueblo Rico
6752,21202040,JUAN REY  [21202040],Bogotá,"Bogota, D.C"
6753,21202190,JUAN REY  ,Bogotá,"Bogota, D.C"
6754,21206410,ESC SAMPER MADRID  [21206410],Cundinamarca,Apulo
6755,21206840,DONA JUANA  [21206840],Bogotá,"Bogota, D.C"
6756,21208290,PTE CANOAS  [21208290],Cundinamarca,Soacha
6757,21208860,JAVA  [21208860],Cundinamarca,Viota
6758,21209930,APULO  ,Cundinamarca,Apulo
6759,26100270,MIRAVALLE  [26100270],Valle del Cauca,La Victoria
6760,26100330,SOCORRO EL  [26100330],Valle del Cauca,La Victoria
6761,26107070,LA VICTORIA  ,Valle del Cauca,La Victoria
6762,26110450,DESPENSA LA  [26110450],Valle del Cauca,La Union
6763,26120540,QUEBRADANEGRA  [26120540],Quindío,Calarca
6764,26125070,BELLA LA  [26125070],Quindío,Calarca
6765,26125100,ARTURO GOMEZ  [26125100],Valle del Cauca,Alcala
6766,21202150,PORVENIR EL  [21202150],Cundinamarca,El Colegio
6767,21207230,REP MUNA,Cundinamarca,Sibate
6768,21207400,REP EL MUNA,Cundinamarca,Sibate
6769,21207600,BOGOTA SIN MUNA  [21207600],Cundinamarca,Sibate
6770,21209140,CARACOLI  [21209140],Cundinamarca,Anapoima
6771,21209280,VICTORIA  [21209280],Cundinamarca,El Colegio
6772,26160260,JULIA LA  [26160260],Caldas,Filadelfia
6773,21209290,TRIUFO EL  [21209290],Cundinamarca,Anapoima
6774,21209940,GRAVILLERA  ,Bogotá,"Bogota, D.C"
6775,26160070,ALEGRIAS  [26160070],Caldas,Aranzazu
6776,26100210,VICTORIA LA  [26100210],Valle del Cauca,La Victoria
6777,21207950,ALTAMIRA  [21207950],Cundinamarca,Facatativa
6778,21208600,SAN ANTONIO  [21208600],Cundinamarca,Facatativa
6779,21209260,DELTA 1  [21209260],Cundinamarca,Facatativa
6780,26130120,SUB LA ROSA  [26130120],RIsaralda,Dosquebradas
6781,26130260,BOSQUE EL  [26130260],RIsaralda,Dosquebradas
6782,26130390,FLORESTA  [26130390],RIsaralda,Pereira
6783,26130420,BUENAVISTA  [26130420],RIsaralda,Santa Rosa De Cabal
6784,26130460,PLAYA LA  [26130460],RIsaralda,Pereira
6785,26130590,PRIMAVERA LA  [26130590],RIsaralda,Dosquebradas
6786,35060280,GACHETA SCRIA AGRI  [35060280],Cundinamarca,Gacheta
6787,21201850,TRIBUNA LA  [21201850],Cundinamarca,Facatativa
6788,21205570,PRIMAVERA LA  [21205570],Cundinamarca,Subachoque
6789,21207570,ACEQUIA SAN PATRIC  [21207570],Cundinamarca,Subachoque
6790,21230020,SAN JUAN D RIOSECO  [21230020],Cundinamarca,San Juan De Rioseco
6791,21201400,COMUNA LA  [21201400],Cundinamarca,Subachoque
6792,21207980,SAN ISIDRO  [21207980],Cundinamarca,Guasca
6793,21207990,STO DOMINGO  [21207990],Cundinamarca,Guasca
6794,21208780,VERGEL EL  [21208780],Cundinamarca,Sopo
6795,21209120,TRIBUNA LA  [21209120],Cundinamarca,Facatativa
6796,21230080,SAN JUAN  [21230080],Cundinamarca,San Juan De Rioseco
6797,21250520,PLANES  [21250520],Tolima,Lerida
6798,26130070,SAN RAMON  [26130070],RIsaralda,Santa Rosa De Cabal
6799,26130510,COMBIA  [26130510],RIsaralda,Pereira
6800,26137150,PTE LA ESTRELLA  [26137150],Caldas,Chinchina
6801,21207006,SAN ISIDRO  ,Cundinamarca,Guasca
6802,21207007,SANTO DOMINGO  ,Cundinamarca,Guasca
6803,23065506,BELLAVISTA,Cundinamarca,Facatativa
6804,21230100,CIPRES EL  [21230100],Cundinamarca,Guayabal De Siquima
6805,23060010,NAZARETH  [23060010],Cundinamarca,Alban
6806,26130110,CATALUNA 2  [26130110],RIsaralda,Pereira
6807,26135030,DOSQUEBRADAS ROSA  [26135030],RIsaralda,Pereira
6808,54070050,BERLIN  [54070050],Valle del Cauca,Calima
6809,54070130,CUSUMBO EL  [54070130],Valle del Cauca,Calima
6810,22045502,EL RUBY  ,Tolima,Chaparral
6811,54077120,MOJARRA LA  [54077120],Valle del Cauca,Buenaventura
6812,21165020,LUIS BUSTAMANTE  [21165020],Tolima,Villarrica
6813,26080190,CANEY EL  [26080190],Valle del Cauca,Yotoco
6814,35010100,VILLA PRISCILA  [35010100],Meta,Guamal
6815,54070100,RIO BRAVO  [54070100],Valle del Cauca,Calima
6816,54077060,RIO AZUL  [54077060],Valle del Cauca,Calima
6817,54077090,GUACIRUMA  [54077090],Valle del Cauca,Calima
6818,26100660,BANCOS LOS  [26100660],Valle del Cauca,Tulua
6819,54070200,LIMONES  [54070200],Valle del Cauca,Calima
6820,22085010,SALDANA,Tolima,Purificacion
6821,54070170,PERDICION LA  [54070170],Valle del Cauca,Calima
6822,35010140,PRIMAVERA LA  [35010140],Meta,Guamal
6823,53117010,BENDICIONES  [53117010],Valle del Cauca,Buenaventura
6824,54070070,LORENA LA  [54070070],Valle del Cauca,Calima
6825,54017090,UNION LA  [54017090],RIsaralda,Pueblo Rico
6826,23020020,PASTORITA LA  [23020020],Caldas,Victoria
6827,23020050,MARZALA  [23020050],Caldas,Victoria
6828,53100080,MINGUERRA  [53100080],Valle del Cauca,Buenaventura
6829,53110090,MORAVIA  [53110090],Valle del Cauca,Dagua
6830,54070120,ESPANTO EL  [54070120],Valle del Cauca,Calima
6831,54075060,TABANO EL  [54075060],Valle del Cauca,Calima
6832,54077100,PENAS LAS  [54077100],Valle del Cauca,Calima
6833,35010160,SEBASTOPOL HDA  [35010160],Meta,Acacias
6834,35010170,PARAISO EL  [35010170],Meta,Acacias
6835,23020030,JULIA LA HDA  [23020030],Caldas,La Dorada
6836,23050130,ESPERANZA LA  [23050130],Caldas,Marquetalia
6837,23060040,PARAISO EL  [23060040],Cundinamarca,Caparrapi
6838,23067150,ZUSNE  [23067150],Cundinamarca,Caparrapi
6839,24017080,ESCLUSA CARTAGENA  [24017080],Cundinamarca,Ubate
6840,24017090,CARTAGENA ABAJO  [24017090],Cundinamarca,Ubate
6841,53111001,BUENAVENTURA_CCCP  ,Valle del Cauca,Buenaventura
6842,24017800,CORRALEJAS  [24017800],Cundinamarca,Carmen De Carupa
6843,26160140,SILVANIA  [26160140],Caldas,Filadelfia
6844,26170110,DIAMANTE EL  [26170110],RIsaralda,Quinchia
6845,26170330,CRUCES  [26170330],RIsaralda,Quinchia
6846,24015030,UBATE  [24015030],Cundinamarca,Ubate
6847,24015160,PUNTA DE VEGA  [24015160],Cundinamarca,Ubate
6848,24017320,PTE CARTEGENA  [24017320],Cundinamarca,Ubate
6849,24017360,PTE NARINO  [24017360],Cundinamarca,Ubate
6850,24017430,PTE PIEDRAGORDA  [24017430],Cundinamarca,Lenguazaque
6851,54077140,PENA ALTA  [54077140],Valle del Cauca,Buenaventura
6852,29057004,SANTA HELENA..  ,Caldas,Marquetalia
6853,24017960,PUENTE CABUYA ,Cundinamarca,Ubate
6854,23020070,SUB VICTORIA  [23020070],Caldas,Victoria
6855,23065502,LA PALMA  ,Cundinamarca,La Palma
6856,23040090,CUBA  [23040090],Caldas,Victoria
6857,23050280,BOLIVIA  [23050280],Caldas,Pensilvania
6858,23050320,SAN DANIEL  [23050320],Caldas,Pensilvania
6859,23050380,GRANJA KENNEDY  [23050380],Caldas,Pensilvania
6860,23057120,RIO LA MIEL 4,Caldas,Marquetalia
6861,23057200,CIRCACIA 4,Caldas,Samana
6862,23067260,ACDTO LA PALMA  ,Cundinamarca,La Palma
6863,24010330,ESPINO EL  [24010330],Cundinamarca,Lenguazaque
6864,24015190,NOVILLEROS  [24015190],Cundinamarca,Ubate
6865,31095020,SAN FERNANDO D  [31095020],Guainía,Inirida
6866,26107120,ALTAMISA LA  [26107120],Valle del Cauca,La Victoria
6867,26110380,LUCERO EL  [26110380],Valle del Cauca,La Union
6868,26120240,SORRENTO  [26120240],Quindío,Montenegro
6869,26120320,GOBERNACION  [26120320],Quindío,Armenia
6870,26120400,BUENOS AIRES  [26120400],Quindío,Salento
6871,26120420,SAN RAFAEL  [26120420],Quindío,Calarca
6872,26120520,TUCUMAN  [26120520],Quindío,Armenia
6873,26125090,SENA EL  [26125090],Quindío,Armenia
6874,26125180,JAMAICA  [26125180],Quindío,Calarca
6875,26125220,UNIV QUINDIO  [26125220],Quindío,Armenia
6876,21202180,QUIBA  ,Bogotá,"Bogota, D.C"
6877,21201020,ALTO CHARCO  [21201020],Cundinamarca,Sibate
6878,21201260,PORVENIR EL  [21201260],Cundinamarca,El Colegio
6879,26110420,PLANTA LA  [26110420],Valle del Cauca,La Union
6880,26120010,COL SAN JOSE ARMEN  [26120010],Quindío,Armenia
6881,26120050,TALLERES CALARCA  [26120050],Quindío,Calarca
6882,26125050,AGRICOLA GJA  [26125050],Quindío,Armenia
6883,21201750,CHARQUITO  [21201750],Cundinamarca,Soacha
6884,21201820,PENAS BLANCAS  [21201820],Cundinamarca,El Colegio
6885,21205610,MUNA  [21205610],Cundinamarca,Sibate
6886,21206810,SAN BENITO  ,Bogotá,"Bogota, D.C"
6887,21206820,MEJICO  [21206820],Bogotá,"Bogota, D.C"
6888,21200550,UNION LA,Cundinamarca,Subachoque
6889,21201130,ALMAVIVA  [21201130],Cundinamarca,Chia
6890,21206290,VENECIA  [21206290],Cundinamarca,Facatativa
6891,21207510,VEGA LA  [21207510],Cundinamarca,Guasca
6892,21207580,MURALLA LA  [21207580],Cundinamarca,Subachoque
6893,21200570,VENECIA  [21200570],Cundinamarca,Facatativa
6894,21205070,CASA REALES,Cundinamarca,Guasca
6895,21205280,TENJO  [21205280],Cundinamarca,Tenjo
6896,21208170,MERCEDES LAS  [21208170],Cundinamarca,Chia
6897,21209600,PTE CACIQUE  [21209600],Cundinamarca,Chia
6898,21209650,GRANDE HDA  [21209650],Cundinamarca,Facatativa
6899,23060120,PORVENIR EL  [23060120],Cundinamarca,Alban
6900,23060220,VIANI  [23060220],Cundinamarca,Viani
6901,23060310,ESPERANZA LA  [23060310],Cundinamarca,Guayabal De Siquima
6902,26110260,STA MARTA  [26110260],Valle del Cauca,El Aguila
6903,26130280,RISARALDA  [26130280],RIsaralda,Santa Rosa De Cabal
6904,26130320,TERMALES  [26130320],RIsaralda,Santa Rosa De Cabal
6905,26135280,PILAMO EL  [26135280],RIsaralda,Pereira
6906,26137040,PTE ESPANOL 6,RIsaralda,Santa Rosa De Cabal
6907,26137100,MI CASITA  [26137100],RIsaralda,Santa Rosa De Cabal
6908,21207705,EL VERGEL,Cundinamarca,Sopo
6909,21250320,ESPERANZA LA  [21250320],Tolima,Ambalema
6910,21255030,RASTROJOS KM 96  [21255030],Tolima,Ambalema
6911,26130080,REFUGIO EL  [26130080],RIsaralda,Santa Rosa De Cabal
6912,26135010,STA ROSA DE CABAL  [26135010],RIsaralda,Santa Rosa De Cabal
6913,21207008,LA VEGA  ,Cundinamarca,Guasca
6914,21205620,GUATAVITA  [21205620],Cundinamarca,Guatavita
6915,26090620,ANGOSTURAS  [26090620],Valle del Cauca,San Pedro
6916,26100670,GITANA LA  [26100670],Valle del Cauca,Tulua
6917,26105200,MONTE LORO  [26105200],Valle del Cauca,Tulua
6918,54077050,GAVIONES LOS  [54077050],Valle del Cauca,Calima
6919,21197250,PI#ITA LA  [21197250],Cundinamarca,Cabrera
6920,26080170,GARZONERO  [26080170],Valle del Cauca,Yotoco
6921,35020040,MARINGA  [35020040],Meta,Acacias
6922,35020250,ESMERALDA LA  [35020250],Meta,Acacias
6923,54077150,ESPERANZA LA  [54077150],Valle del Cauca,Calima
6924,21190260,PLAYA LA  [21190260],Cundinamarca,Cabrera
6925,21197050,RINCON SANTO  [21197050],Bogotá,"Bogota, D.C"
6926,21197060,PTE PAQUILO  [21197060],Bogotá,"Bogota, D.C"
6927,35010200,RANCHO ALEGRE  [35010200],Meta,Acacias
